"author_name","category","per_curiam","case_name","date_filed","federal_cite_one","absolute_url","cluster","year_filed","scdb_id","scdb_decision_direction","scdb_votes_majority","scdb_votes_minority"
"justice brennan","majority",FALSE,"Michigan Canners & Freezers Assn., Inc. v. Agricultural Marketing and Bargaining Bd.",1984-06-11,"467 U.S. 461","https://www.courtlistener.com/opinion/111205/michigan-canners-freezers-assn-inc-v-agricultural-marketing-and/","https://www.courtlistener.com/api/rest/v3/clusters/111205/",1984,"1983-118",2,9,0
"justice harlan","concurring",TRUE,"Carter v. West Feliciana Parish School Bd.",1970-01-19,"396 U.S. 290","https://www.courtlistener.com/opinion/108024/carter-v-west-feliciana-parish-school-bd/","https://www.courtlistener.com/api/rest/v3/clusters/108024/",1970,"1969-023",2,6,2
"justice stewart","majority",FALSE,"United States v. Wheeler",1978-03-22,"435 U.S. 313","https://www.courtlistener.com/opinion/109818/united-states-v-wheeler/","https://www.courtlistener.com/api/rest/v3/clusters/109818/",1978,"1977-054",1,8,0
"justice white","majority",FALSE,"Mitchell v. Forsyth",1985-06-19,"472 U.S. 511","https://www.courtlistener.com/opinion/111481/mitchell-v-forsyth/","https://www.courtlistener.com/api/rest/v3/clusters/111481/",1985,"1984-132",1,4,3
"justice stevens","concurring",FALSE,"Mitchell v. Forsyth",1985-06-19,"472 U.S. 511","https://www.courtlistener.com/opinion/111481/mitchell-v-forsyth/","https://www.courtlistener.com/api/rest/v3/clusters/111481/",1985,"1984-132",1,4,3
"justice kennedy","majority",FALSE,"Uttecht v. Brown",2007-06-04,"551 U.S. 1","https://www.courtlistener.com/opinion/145726/uttecht-v-brown/","https://www.courtlistener.com/api/rest/v3/clusters/145726/",2007,"2006-049",1,5,4
"justice stevens","dissenting",FALSE,"Uttecht v. Brown",2007-06-04,"551 U.S. 1","https://www.courtlistener.com/opinion/145726/uttecht-v-brown/","https://www.courtlistener.com/api/rest/v3/clusters/145726/",2007,"2006-049",1,5,4
"justice breyer","second_dissenting",FALSE,"Uttecht v. Brown",2007-06-04,"551 U.S. 1","https://www.courtlistener.com/opinion/145726/uttecht-v-brown/","https://www.courtlistener.com/api/rest/v3/clusters/145726/",2007,"2006-049",1,5,4
"justice marshall","majority",FALSE,"Florida Star v. BJF",1989-06-21,"491 U.S. 524","https://www.courtlistener.com/opinion/112307/florida-star-v-bjf/","https://www.courtlistener.com/api/rest/v3/clusters/112307/",1989,"1988-127",2,6,3
"justice scalia","concurring",FALSE,"Florida Star v. BJF",1989-06-21,"491 U.S. 524","https://www.courtlistener.com/opinion/112307/florida-star-v-bjf/","https://www.courtlistener.com/api/rest/v3/clusters/112307/",1989,"1988-127",2,6,3
"justice white","dissenting",FALSE,"Florida Star v. BJF",1989-06-21,"491 U.S. 524","https://www.courtlistener.com/opinion/112307/florida-star-v-bjf/","https://www.courtlistener.com/api/rest/v3/clusters/112307/",1989,"1988-127",2,6,3
"justice blackmun","majority",FALSE,"Lewis v. BT Investment Managers, Inc.",1980-06-09,"447 U.S. 27","https://www.courtlistener.com/opinion/110290/lewis-v-bt-investment-managers-inc/","https://www.courtlistener.com/api/rest/v3/clusters/110290/",1980,"1979-105",2,9,0
"justice powell","majority",FALSE,"Arizona v. Mauro",1987-06-26,"481 U.S. 520","https://www.courtlistener.com/opinion/111878/arizona-v-mauro/","https://www.courtlistener.com/api/rest/v3/clusters/111878/",1987,"1986-089",1,5,4
"justice stevens","dissenting",FALSE,"Arizona v. Mauro",1987-06-26,"481 U.S. 520","https://www.courtlistener.com/opinion/111878/arizona-v-mauro/","https://www.courtlistener.com/api/rest/v3/clusters/111878/",1987,"1986-089",1,5,4
"justice blackmun","majority",FALSE,"Amerada Hess Corp. v. Director, Div. of Taxation, NJ Dept. of Treasury",1989-04-03,"490 U.S. 66","https://www.courtlistener.com/opinion/112242/amerada-hess-corp-v-director-div-of-taxation-nj-dept-of-treasury/","https://www.courtlistener.com/api/rest/v3/clusters/112242/",1989,"1988-069",2,8,0
"justice scalia","concurring",FALSE,"Amerada Hess Corp. v. Director, Div. of Taxation, NJ Dept. of Treasury",1989-04-03,"490 U.S. 66","https://www.courtlistener.com/opinion/112242/amerada-hess-corp-v-director-div-of-taxation-nj-dept-of-treasury/","https://www.courtlistener.com/api/rest/v3/clusters/112242/",1989,"1988-069",2,8,0
"justice powell","majority",FALSE,"Lehman v. Lycoming County Children's Servs. Agency",1982-06-30,"458 U.S. 502","https://www.courtlistener.com/opinion/110785/lehman-v-lycoming-county-childrens-servs-agency/","https://www.courtlistener.com/api/rest/v3/clusters/110785/",1982,"1981-162",1,6,3
"justice blackmun","dissenting",FALSE,"Lehman v. Lycoming County Children's Servs. Agency",1982-06-30,"458 U.S. 502","https://www.courtlistener.com/opinion/110785/lehman-v-lycoming-county-childrens-servs-agency/","https://www.courtlistener.com/api/rest/v3/clusters/110785/",1982,"1981-162",1,6,3
"justice breyer","majority",FALSE,"Midland Funding, LLC v. Johnson",2017-05-15,"137 S. Ct. 1407","https://www.courtlistener.com/opinion/4391109/midland-funding-llc-v-johnson/","https://www.courtlistener.com/api/rest/v3/clusters/4391109/",2017,"2016-039",1,5,3
"justice sotomayor","dissenting",FALSE,"Midland Funding, LLC v. Johnson",2017-05-15,"137 S. Ct. 1407","https://www.courtlistener.com/opinion/4391109/midland-funding-llc-v-johnson/","https://www.courtlistener.com/api/rest/v3/clusters/4391109/",2017,"2016-039",1,5,3
"justice thomas","majority",FALSE,"Musacchio v. United States",2016-01-25,"136 S. Ct. 709","https://www.courtlistener.com/opinion/3171723/musacchio-v-united-states/","https://www.courtlistener.com/api/rest/v3/clusters/3171723/",2016,"2015-020",1,9,0
"justice rehnquist","majority",FALSE,"Reno v. Koray",1995-06-05,"515 U.S. 50","https://www.courtlistener.com/opinion/117943/reno-v-koray/","https://www.courtlistener.com/api/rest/v3/clusters/117943/",1995,"1994-065",1,8,1
"justice ginsburg","concurring",FALSE,"Reno v. Koray",1995-06-05,"515 U.S. 50","https://www.courtlistener.com/opinion/117943/reno-v-koray/","https://www.courtlistener.com/api/rest/v3/clusters/117943/",1995,"1994-065",1,8,1
"justice stevens","dissenting",FALSE,"Reno v. Koray",1995-06-05,"515 U.S. 50","https://www.courtlistener.com/opinion/117943/reno-v-koray/","https://www.courtlistener.com/api/rest/v3/clusters/117943/",1995,"1994-065",1,8,1
"justice o'connor","majority",FALSE,"Arizona v. Rumsey",1984-05-29,"467 U.S. 203","https://www.courtlistener.com/opinion/111194/arizona-v-rumsey/","https://www.courtlistener.com/api/rest/v3/clusters/111194/",1984,"1983-107",2,7,2
"justice rehnquist","dissenting",FALSE,"Arizona v. Rumsey",1984-05-29,"467 U.S. 203","https://www.courtlistener.com/opinion/111194/arizona-v-rumsey/","https://www.courtlistener.com/api/rest/v3/clusters/111194/",1984,"1983-107",2,7,2
"justice roberts","majority",FALSE,"Jones v. Flowers",2006-04-26,"547 U.S. 220","https://www.courtlistener.com/opinion/145663/jones-v-flowers/","https://www.courtlistener.com/api/rest/v3/clusters/145663/",2006,"2005-048",2,5,3
"justice thomas","dissenting",FALSE,"Jones v. Flowers",2006-04-26,"547 U.S. 220","https://www.courtlistener.com/opinion/145663/jones-v-flowers/","https://www.courtlistener.com/api/rest/v3/clusters/145663/",2006,"2005-048",2,5,3
"justice kennedy","majority",FALSE,"Commissioner v. Soliman",1993-01-12,"506 U.S. 168","https://www.courtlistener.com/opinion/1500655/commissioner-v-soliman/","https://www.courtlistener.com/api/rest/v3/clusters/1500655/",1993,"1992-014",2,8,1
"justice blackmun","concurring",FALSE,"Commissioner v. Soliman",1993-01-12,"506 U.S. 168","https://www.courtlistener.com/opinion/1500655/commissioner-v-soliman/","https://www.courtlistener.com/api/rest/v3/clusters/1500655/",1993,"1992-014",2,8,1
"justice stevens","dissenting",FALSE,"Commissioner v. Soliman",1993-01-12,"506 U.S. 168","https://www.courtlistener.com/opinion/1500655/commissioner-v-soliman/","https://www.courtlistener.com/api/rest/v3/clusters/1500655/",1993,"1992-014",2,8,1
"justice stewart","majority",FALSE,"Lassiter v. Department of Social Servs. of Durham Cty.",1981-08-28,"452 U.S. 18","https://www.courtlistener.com/opinion/110506/lassiter-v-department-of-social-servs-of-durham-cty/","https://www.courtlistener.com/api/rest/v3/clusters/110506/",1981,"1980-102",1,5,4
"justice burger","concurring",FALSE,"Lassiter v. Department of Social Servs. of Durham Cty.",1981-08-28,"452 U.S. 18","https://www.courtlistener.com/opinion/110506/lassiter-v-department-of-social-servs-of-durham-cty/","https://www.courtlistener.com/api/rest/v3/clusters/110506/",1981,"1980-102",1,5,4
"justice blackmun","dissenting",FALSE,"Lassiter v. Department of Social Servs. of Durham Cty.",1981-08-28,"452 U.S. 18","https://www.courtlistener.com/opinion/110506/lassiter-v-department-of-social-servs-of-durham-cty/","https://www.courtlistener.com/api/rest/v3/clusters/110506/",1981,"1980-102",1,5,4
"justice stevens","second_dissenting",FALSE,"Lassiter v. Department of Social Servs. of Durham Cty.",1981-08-28,"452 U.S. 18","https://www.courtlistener.com/opinion/110506/lassiter-v-department-of-social-servs-of-durham-cty/","https://www.courtlistener.com/api/rest/v3/clusters/110506/",1981,"1980-102",1,5,4
"justice thomas","majority",FALSE,"Kansas v. Hendricks",1997-06-23,"521 U.S. 346","https://www.courtlistener.com/opinion/118136/kansas-v-hendricks/","https://www.courtlistener.com/api/rest/v3/clusters/118136/",1997,"1996-083",1,5,4
"justice kennedy","concurring",FALSE,"Kansas v. Hendricks",1997-06-23,"521 U.S. 346","https://www.courtlistener.com/opinion/118136/kansas-v-hendricks/","https://www.courtlistener.com/api/rest/v3/clusters/118136/",1997,"1996-083",1,5,4
"justice breyer","dissenting",FALSE,"Kansas v. Hendricks",1997-06-23,"521 U.S. 346","https://www.courtlistener.com/opinion/118136/kansas-v-hendricks/","https://www.courtlistener.com/api/rest/v3/clusters/118136/",1997,"1996-083",1,5,4
"justice blackmun","majority",FALSE,"Bates v. State Bar of Ariz.",1977-10-03,"433 U.S. 350","https://www.courtlistener.com/opinion/109727/bates-v-state-bar-of-ariz/","https://www.courtlistener.com/api/rest/v3/clusters/109727/",1977,"1976-174",2,5,4
"justice brennan","majority",FALSE,"Andrus v. Allard",1979-11-27,"444 U.S. 51","https://www.courtlistener.com/opinion/110156/andrus-v-allard/","https://www.courtlistener.com/api/rest/v3/clusters/110156/",1979,"1979-005",2,9,0
"justice burger","majority",FALSE,"Rowan v. Post Office Dept.",1970-06-15,"397 U.S. 728","https://www.courtlistener.com/opinion/108136/rowan-v-post-office-dept/","https://www.courtlistener.com/api/rest/v3/clusters/108136/",1970,"1969-088",1,8,0
"justice brennan","concurring",FALSE,"Rowan v. Post Office Dept.",1970-06-15,"397 U.S. 728","https://www.courtlistener.com/opinion/108136/rowan-v-post-office-dept/","https://www.courtlistener.com/api/rest/v3/clusters/108136/",1970,"1969-088",1,8,0
"justice brennan","majority",FALSE,"Sheet Metal Workers v. EEOC",1986-07-02,"478 U.S. 421","https://www.courtlistener.com/opinion/111747/sheet-metal-workers-v-eeoc/","https://www.courtlistener.com/api/rest/v3/clusters/111747/",1986,"1985-153",2,5,4
"justice powell","concurring",FALSE,"Sheet Metal Workers v. EEOC",1986-07-02,"478 U.S. 421","https://www.courtlistener.com/opinion/111747/sheet-metal-workers-v-eeoc/","https://www.courtlistener.com/api/rest/v3/clusters/111747/",1986,"1985-153",2,5,4
"justice white","dissenting",FALSE,"Sheet Metal Workers v. EEOC",1986-07-02,"478 U.S. 421","https://www.courtlistener.com/opinion/111747/sheet-metal-workers-v-eeoc/","https://www.courtlistener.com/api/rest/v3/clusters/111747/",1986,"1985-153",2,5,4
"justice rehnquist","second_dissenting",FALSE,"Sheet Metal Workers v. EEOC",1986-07-02,"478 U.S. 421","https://www.courtlistener.com/opinion/111747/sheet-metal-workers-v-eeoc/","https://www.courtlistener.com/api/rest/v3/clusters/111747/",1986,"1985-153",2,5,4
"justice scalia","majority",FALSE,"Sullivan v. Louisiana",1993-06-01,"508 U.S. 275","https://www.courtlistener.com/opinion/112868/sullivan-v-louisiana/","https://www.courtlistener.com/api/rest/v3/clusters/112868/",1993,"1992-080",2,9,0
"justice rehnquist","concurring",FALSE,"Sullivan v. Louisiana",1993-06-01,"508 U.S. 275","https://www.courtlistener.com/opinion/112868/sullivan-v-louisiana/","https://www.courtlistener.com/api/rest/v3/clusters/112868/",1993,"1992-080",2,9,0
"justice burger","majority",FALSE,"The Bremen v. Zapata Off-Shore Co.",1972-06-12,"407 U.S. 1","https://www.courtlistener.com/opinion/108566/the-bremen-v-zapata-off-shore-co/","https://www.courtlistener.com/api/rest/v3/clusters/108566/",1972,"1971-133",1,8,1
"justice white","concurring",FALSE,"The Bremen v. Zapata Off-Shore Co.",1972-06-12,"407 U.S. 1","https://www.courtlistener.com/opinion/108566/the-bremen-v-zapata-off-shore-co/","https://www.courtlistener.com/api/rest/v3/clusters/108566/",1972,"1971-133",1,8,1
"justice douglas","dissenting",FALSE,"The Bremen v. Zapata Off-Shore Co.",1972-06-12,"407 U.S. 1","https://www.courtlistener.com/opinion/108566/the-bremen-v-zapata-off-shore-co/","https://www.courtlistener.com/api/rest/v3/clusters/108566/",1972,"1971-133",1,8,1
"justice breyer","majority",FALSE,"Kansas v. Colorado",2004-12-07,"543 U.S. 86","https://www.courtlistener.com/opinion/137730/kansas-v-colorado/","https://www.courtlistener.com/api/rest/v3/clusters/137730/",2004,"2004-006",3,8,1
"justice thomas","concurring",FALSE,"Kansas v. Colorado",2004-12-07,"543 U.S. 86","https://www.courtlistener.com/opinion/137730/kansas-v-colorado/","https://www.courtlistener.com/api/rest/v3/clusters/137730/",2004,"2004-006",3,8,1
"justice rehnquist","majority",FALSE,"Zobrest v. Catalina Foothills School Dist.",1993-06-18,"509 U.S. 1","https://www.courtlistener.com/opinion/112887/zobrest-v-catalina-foothills-school-dist/","https://www.courtlistener.com/api/rest/v3/clusters/112887/",1993,"1992-098",1,5,4
"justice blackmun","dissenting",FALSE,"Zobrest v. Catalina Foothills School Dist.",1993-06-18,"509 U.S. 1","https://www.courtlistener.com/opinion/112887/zobrest-v-catalina-foothills-school-dist/","https://www.courtlistener.com/api/rest/v3/clusters/112887/",1993,"1992-098",1,5,4
"justice o'connor","second_dissenting",FALSE,"Zobrest v. Catalina Foothills School Dist.",1993-06-18,"509 U.S. 1","https://www.courtlistener.com/opinion/112887/zobrest-v-catalina-foothills-school-dist/","https://www.courtlistener.com/api/rest/v3/clusters/112887/",1993,"1992-098",1,5,4
"justice sotomayor","majority",FALSE,"J. D. B. v. North Carolina",2011-06-16,"131 S. Ct. 2394","https://www.courtlistener.com/opinion/218925/j-d-b-v-north-carolina/","https://www.courtlistener.com/api/rest/v3/clusters/218925/",2011,"2010-067",2,5,4
"justice alito","dissenting",FALSE,"J. D. B. v. North Carolina",2011-06-16,"131 S. Ct. 2394","https://www.courtlistener.com/opinion/218925/j-d-b-v-north-carolina/","https://www.courtlistener.com/api/rest/v3/clusters/218925/",2011,"2010-067",2,5,4
"justice marshall","majority",FALSE,"Peters v. Kiff",1972-06-22,"407 U.S. 493","https://www.courtlistener.com/opinion/108589/peters-v-kiff/","https://www.courtlistener.com/api/rest/v3/clusters/108589/",1972,"1971-155",2,6,3
"justice white","concurring",FALSE,"Peters v. Kiff",1972-06-22,"407 U.S. 493","https://www.courtlistener.com/opinion/108589/peters-v-kiff/","https://www.courtlistener.com/api/rest/v3/clusters/108589/",1972,"1971-155",2,6,3
"justice burger","dissenting",FALSE,"Peters v. Kiff",1972-06-22,"407 U.S. 493","https://www.courtlistener.com/opinion/108589/peters-v-kiff/","https://www.courtlistener.com/api/rest/v3/clusters/108589/",1972,"1971-155",2,6,3
"justice burger","majority",FALSE,"Hudson v. Palmer",1984-07-03,"468 U.S. 517","https://www.courtlistener.com/opinion/111252/hudson-v-palmer/","https://www.courtlistener.com/api/rest/v3/clusters/111252/",1984,"1983-159",1,5,4
"justice o'connor","concurring",FALSE,"Hudson v. Palmer",1984-07-03,"468 U.S. 517","https://www.courtlistener.com/opinion/111252/hudson-v-palmer/","https://www.courtlistener.com/api/rest/v3/clusters/111252/",1984,"1983-159",1,5,4
"justice burger","majority",FALSE,"Texas v. McCullough",1986-02-26,"475 U.S. 134","https://www.courtlistener.com/opinion/111602/texas-v-mccullough/","https://www.courtlistener.com/api/rest/v3/clusters/111602/",1986,"1985-039",1,6,3
"justice brennan","concurring",FALSE,"Texas v. McCullough",1986-02-26,"475 U.S. 134","https://www.courtlistener.com/opinion/111602/texas-v-mccullough/","https://www.courtlistener.com/api/rest/v3/clusters/111602/",1986,"1985-039",1,6,3
"justice marshall","dissenting",FALSE,"Texas v. McCullough",1986-02-26,"475 U.S. 134","https://www.courtlistener.com/opinion/111602/texas-v-mccullough/","https://www.courtlistener.com/api/rest/v3/clusters/111602/",1986,"1985-039",1,6,3
"justice ginsburg","majority",FALSE,"Pennsylvania State Police v. Suders",2004-06-14,"542 U.S. 129","https://www.courtlistener.com/opinion/136988/pennsylvania-state-police-v-suders/","https://www.courtlistener.com/api/rest/v3/clusters/136988/",2004,"2003-073",2,8,1
"justice thomas","dissenting",FALSE,"Pennsylvania State Police v. Suders",2004-06-14,"542 U.S. 129","https://www.courtlistener.com/opinion/136988/pennsylvania-state-police-v-suders/","https://www.courtlistener.com/api/rest/v3/clusters/136988/",2004,"2003-073",2,8,1
"justice douglas","dissenting",TRUE,"United States v. Kahan",1974-02-25,"415 U.S. 239","https://www.courtlistener.com/opinion/108970/united-states-v-kahan/","https://www.courtlistener.com/api/rest/v3/clusters/108970/",1974,"1973-057",1,6,3
"justice marshall","second_dissenting",TRUE,"United States v. Kahan",1974-02-25,"415 U.S. 239","https://www.courtlistener.com/opinion/108970/united-states-v-kahan/","https://www.courtlistener.com/api/rest/v3/clusters/108970/",1974,"1973-057",1,6,3
